"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"In LA at #YBL2019 and struck how the language of design (eg head designer at @levis) is more often that not deliver… https://t.co/URZLJd4GU2",FALSE,2,NA,2019-06-11 19:29:41,TRUE,NA,"1138528748125413376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sdbj",0,FALSE,FALSE,NA,NA
"@LEVIS 
Hii am working on school project .Can you help mE. Plzz",FALSE,0,"LEVIS",2019-06-11 18:43:35,FALSE,NA,"1138517148450664448","203144854","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RkSidhu7",0,FALSE,FALSE,NA,NA
"I can’t wait to go back to @Peticolas very soon! And we can ask @ItsBrunchOclock @LEVIS and @dickssportingss what h… https://t.co/DM0Yo2aOKQ",FALSE,2,NA,2019-06-11 18:41:59,TRUE,NA,"1138516746116222977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NurseWriter34",0,FALSE,FALSE,NA,NA
"@LEVIS I’d like to report a crime",FALSE,2,"Msbraydeelynn",2019-06-11 18:17:41,FALSE,"1138509909044056064","1138510631093465088","311589292","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Msbraydeelynn",0,FALSE,FALSE,NA,NA
"Our new history exhibit celebrates #Pride2019

Learn how @LeviStraussCo became a first to offer domestic partner be… https://t.co/FmcR3j56hS",FALSE,11,NA,2019-06-11 18:00:21,TRUE,NA,"1138506266714804224",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TraceyPanek",3,FALSE,FALSE,NA,NA
"In the era of #online #shopping, the #retail store is immersive theater https://t.co/48XRJR68BB by @marcbain_  @qz… https://t.co/9EYiwrzt8m",FALSE,3,NA,2019-06-11 16:45:19,TRUE,NA,"1138487387548528640",NA,"<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>","Linney1851",1,FALSE,FALSE,NA,NA
"Gift ideas for dad from @converse @levis @redwingheritage and @cursorandthread #fathersday #yqr https://t.co/zACFD5uwYF",FALSE,4,NA,2019-06-11 16:30:29,FALSE,NA,"1138483652374011912",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Norwoodshop",0,FALSE,FALSE,NA,NA
"RT @jtimberlake: BIG MOOD. Happy #501Day! @LEVIS https://t.co/BPLnUYfDQy",FALSE,0,NA,2019-06-11 16:13:27,FALSE,NA,"1138479368131551234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smelllikejustin",1084,TRUE,FALSE,NA,NA
"I ordered shorts from @LEVIS, and after one attempted delivery today (I wasn’t home) from @PurolatorInc, I now am s… https://t.co/necF2t4TaV",FALSE,1,NA,2019-06-11 16:09:12,TRUE,NA,"1138478298818891777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bradyparon",0,FALSE,FALSE,NA,NA
"@EndlessJeopardy Like a @LEVIS Button Dragonfly?",FALSE,2,"EndlessJeopardy",2019-06-11 15:49:16,FALSE,"1138472304961212416","1138473280426401793","1096149275048853505","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Phil16723",0,FALSE,FALSE,NA,NA
"Unlock exclusive offers in a snap. Snapchatters can design and order custom Levi’s® Trucker jackets through a speci… https://t.co/NfWswRHeV2",FALSE,4,NA,2019-06-11 15:48:01,TRUE,NA,"1138472965266427904",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LeviStraussCo",2,FALSE,FALSE,NA,NA
"RT @CapnCrunch83: US firearms distributor United Sporting Cos files bankruptcy as gun sales fall under Trump https://t.co/nSagXoXxfH @iccro…",FALSE,0,NA,2019-06-11 15:47:20,FALSE,NA,"1138472793727807488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seapipe",8,TRUE,FALSE,NA,NA
"Hemp making a comeback in @LEVIS #sustainablefashion #TuesdayThoughts https://t.co/GoizAVqLiu",FALSE,0,NA,2019-06-11 15:06:46,FALSE,NA,"1138462583181258752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tommyandlottie",0,FALSE,FALSE,NA,NA
".@LEVIS found a way to make hemp feel like cotton. https://t.co/8QvIu0RyvD via @businessinsider #votehemp #hemp… https://t.co/ZwXHJEdFNW",FALSE,1,NA,2019-06-11 15:02:55,TRUE,NA,"1138461615349796864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","greatbigpicture",0,FALSE,FALSE,NA,NA
"Like that’s weird right @Levis ? https://t.co/ab3CFJ6dCL",FALSE,0,"IAmRileyReed",2019-06-11 14:59:36,FALSE,"1138449511720919041","1138460780964274176","202491271","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IAmRileyReed",0,FALSE,FALSE,NA,NA
"Pioneers in the game @LEVIS Caddie Resort Collection is currently innovating a new blend of hemp fabric. This is th… https://t.co/ktBuCYXCP4",FALSE,0,NA,2019-06-11 14:57:13,TRUE,NA,"1138460183175356416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ResortDesigner",0,FALSE,FALSE,NA,NA
"In the News: @AfterPayUSA Ramps Up its #MobilePayments Presence With @LEVIS, @ray_ban, &amp; More #Partnerships… https://t.co/3U0Z9LiYRc",FALSE,1,NA,2019-06-11 13:59:38,TRUE,NA,"1138445689594290176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SionicMobile",1,FALSE,FALSE,NA,NA
"RT @LEVIS: We are family.
.
Father. Brother. Drag Mother. Sister. Mentor. Friend. Your chosen family is anyone and everyone you want it to…",FALSE,0,NA,2019-06-11 13:53:37,FALSE,NA,"1138444175727308800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sensatetheoa",6,TRUE,FALSE,NA,NA
"@Levis_IN @LEVIS no reply to the DM neither any resolution..",FALSE,0,"amolgupta79",2019-06-11 12:43:52,FALSE,"1136949104536301568","1138426620925095936","3291302025","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amolgupta79",0,FALSE,FALSE,NA,NA
"Dear @LEVIS, be responsible &amp; sustainable. Be forward-thinking. 
Use vegan/plant-based leather. 

The 501® my way. https://t.co/rwo2EYsKEj",FALSE,0,NA,2019-06-11 09:31:06,FALSE,NA,"1138378113254080519",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SamBigorange",0,FALSE,FALSE,NA,NA
"RT @jtimberlake: BIG MOOD. Happy #501Day! @LEVIS https://t.co/BPLnUYfDQy",FALSE,0,NA,2019-06-11 09:02:51,FALSE,NA,"1138371002331742208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RasLoScrittore",1084,TRUE,FALSE,NA,NA
"RT @RuPaulsDragRace: The Top 4 Queens watch the finale together and react LIVE to the winner at @LEVIS! <U+0001F451>

@A_doubleC_D @Bhytes1 @Silky_Gan…",FALSE,0,NA,2019-06-11 07:20:12,FALSE,NA,"1138345169017659392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jocympts1",291,TRUE,FALSE,NA,NA
"@TimesFashion @LEVIS @LevisStadium @Levis_UK this is my application custom https://t.co/XmCKCGRepO",FALSE,0,"TimesFashion",2019-06-11 06:30:38,FALSE,NA,"1138332695967227905","20506424","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blvckstatic",0,FALSE,FALSE,NA,NA
"RT @BullStockMedia: <U+0001F44A>Motivation<U+0001F44A>Monday<U+0001F44A>
Live in @LEVIS ft. @derek_kolbaba 
<U+0001F4F8>: Josh Homer / Team BSM
#BullStockMedia #LiveInLevis https://t.…",FALSE,0,NA,2019-06-11 04:44:40,FALSE,NA,"1138306026841812992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danpistachaw",4,TRUE,FALSE,NA,NA
"RT @CapnCrunch83: US firearms distributor United Sporting Cos files bankruptcy as gun sales fall under Trump https://t.co/nSagXoXxfH @iccro…",FALSE,0,NA,2019-06-11 04:16:08,FALSE,NA,"1138298848651165697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wandacalabrese1",8,TRUE,FALSE,NA,NA
"@LEVIS bought a pair of black straight fit from @hudsonsbay earlier today, no rear patch, rear red tag shows only ®… https://t.co/yOMY759Fcs",FALSE,0,"LEVIS",2019-06-11 03:54:54,TRUE,NA,"1138293506026496000","203144854","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamEatonKwan",0,FALSE,FALSE,NA,NA
"@CapnCrunch83 @ICCRonline @Campaign2Unload @MetroIAF @blackrock @armswithethics @NewtownAction @survivorsemp @TOMS… https://t.co/zLkgKNmm49",FALSE,0,"CapnCrunch83",2019-06-11 03:45:24,TRUE,"1138148794195959813","1138291111787683841","273541388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tnitz8787",0,FALSE,FALSE,NA,NA
"RT @naomismallsduh: Boot Scoot Boogie #liveinlevis @LEVIS https://t.co/vDHIynnVcj",FALSE,0,NA,2019-06-11 03:20:58,FALSE,NA,"1138284964351549440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nausea______",386,TRUE,FALSE,NA,NA
"Bought my first pair of non-@LEVIS in years today. I don’t need your political agenda, just jeans please.",FALSE,0,NA,2019-06-11 03:06:13,FALSE,NA,"1138281252312629249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MW1NN1E",0,FALSE,FALSE,NA,NA
"RT @CapnCrunch83: US firearms distributor United Sporting Cos files bankruptcy as gun sales fall under Trump https://t.co/nSagXoXxfH @iccro…",FALSE,0,NA,2019-06-11 01:46:31,FALSE,NA,"1138261195167846400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ATwitoRev",8,TRUE,FALSE,NA,NA
"RT @CapnCrunch83: US firearms distributor United Sporting Cos files bankruptcy as gun sales fall under Trump https://t.co/nSagXoXxfH @iccro…",FALSE,0,NA,2019-06-11 01:17:04,FALSE,NA,"1138253782775734274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diana4lo",8,TRUE,FALSE,NA,NA
"Why can't you make 26"" or 28"" inseam #Westernjean #Bootcut? @LEVIS @Wrangler @Ariat @CinchJeans @RockNRoll",FALSE,0,NA,2019-06-11 00:45:26,FALSE,NA,"1138245823219871745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TxBluemoon",0,FALSE,FALSE,NA,NA
"RT @CapnCrunch83: US firearms distributor United Sporting Cos files bankruptcy as gun sales fall under Trump https://t.co/nSagXoXxfH @iccro…",FALSE,0,NA,2019-06-11 00:45:23,FALSE,NA,"1138245809147908097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DontStandIdlyBy",8,TRUE,FALSE,NA,NA
"RT @TraceyPanek: We’re kicking off our summer #internship program @LeviStraussCo with a look at #Archives treasures in The Vault Museum.…",FALSE,0,NA,2019-06-11 00:09:01,FALSE,NA,"1138236657411342336",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LeviStraussCo",6,TRUE,FALSE,NA,NA
"RT @TraceyPanek: We’re kicking off our summer #internship program @LeviStraussCo with a look at #Archives treasures in The Vault Museum.…",FALSE,0,NA,2019-06-10 23:53:28,FALSE,NA,"1138232744289300480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lexxy_patrice",6,TRUE,FALSE,NA,NA
"RT @TraceyPanek: We’re kicking off our summer #internship program @LeviStraussCo with a look at #Archives treasures in The Vault Museum.…",FALSE,0,NA,2019-06-10 23:48:28,FALSE,NA,"1138231486258147328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yuko_matsuzaki",6,TRUE,FALSE,NA,NA
"@CapnCrunch83 @ICCRonline @Campaign2Unload @MetroIAF @blackrock @armswithethics @NewtownAction @survivorsemp @TOMS… https://t.co/mhiQB2v8MF",FALSE,2,"CapnCrunch83",2019-06-10 23:21:29,TRUE,"1138148794195959813","1138224695713488896","273541388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kenkircher1",0,FALSE,FALSE,NA,NA
"RT @jtimberlake: BIG MOOD. Happy #501Day! @LEVIS https://t.co/BPLnUYfDQy",FALSE,0,NA,2019-06-10 23:15:55,FALSE,NA,"1138223296330305541",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","timberket",1084,TRUE,FALSE,NA,NA
"What to wear to CAN I KICK IT? (men's)
.
Shirt: @supremenewyork 
Jacket: @levis
Pants: @volcom 
Hat: @10deep 
Shoes… https://t.co/6YRD4U2voe",FALSE,1,NA,2019-06-10 22:43:52,TRUE,NA,"1138215231925170176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SHAOLINJAZZ",0,FALSE,FALSE,NA,NA
"What to wear to CAN I KICK IT? (men's)
.
Shirt: @supremenewyork 
Jacket: @levis
Pants: @volcom 
Hat: @10deep 
Shoes… https://t.co/zx0czDS1Z7",FALSE,0,NA,2019-06-10 22:41:43,TRUE,NA,"1138214687118626816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","culturesci37",0,FALSE,FALSE,NA,NA
"It's #PrideMonth! Celebrate &amp; support these

""16 Brands That Proudly Support LGBTQ+"": https://t.co/dLZVhXxBJZ

incl… https://t.co/buBo9s7vdy",FALSE,4,NA,2019-06-10 22:37:55,TRUE,NA,"1138213732016726016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ranker",0,FALSE,FALSE,NA,NA
"What to wear to CAN I KICK IT? (mens)
.
Shirt: @supremenewyork 
Jacket: @levis
Pants: @volcom 
Hat: @10deep 
Shoes:… https://t.co/psMMwerT9f",FALSE,2,NA,2019-06-10 22:37:48,TRUE,NA,"1138213703306928128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","artvscommerce",0,FALSE,FALSE,NA,NA
"RT @TraceyPanek: We’re kicking off our summer #internship program @LeviStraussCo with a look at #Archives treasures in The Vault Museum.…",FALSE,0,NA,2019-06-10 22:35:41,FALSE,NA,"1138213172563726336",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kingchung501",6,TRUE,FALSE,NA,NA
"Practical. Stylish. Best. Gift. Ever.

Mens @Levis 505s, now 40% off @Sears. Tap to shop.

#FathersDay",FALSE,11,NA,2019-06-10 22:17:02,FALSE,NA,"1138208475882766336",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","Sears",1,FALSE,FALSE,NA,NA
"RT @LEVIS: You found your people. Your people found you. Proud Together. #LevisPride https://t.co/aKZ3UszyQb https://t.co/914TojDoJO",FALSE,0,NA,2019-06-10 21:53:35,FALSE,NA,"1138202574069346304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lgbtur",16,TRUE,FALSE,NA,NA
"Can someone tell me why all #jeans #brands like @Gap and @LEVIS take sadistic pleasure in continuously updating the… https://t.co/56kpH9LTEn",FALSE,0,NA,2019-06-10 21:50:46,TRUE,NA,"1138201865282306048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sandeepdas9179",0,FALSE,FALSE,NA,NA
"RT @BullStockMedia: <U+0001F44A>Motivation<U+0001F44A>Monday<U+0001F44A>
Live in @LEVIS ft. @derek_kolbaba 
<U+0001F4F8>: Josh Homer / Team BSM
#BullStockMedia #LiveInLevis https://t.…",FALSE,0,NA,2019-06-10 21:49:55,FALSE,NA,"1138201653151014912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kswerve11",4,TRUE,FALSE,NA,NA
"RT @CapnCrunch83: US firearms distributor United Sporting Cos files bankruptcy as gun sales fall under Trump https://t.co/nSagXoXxfH @iccro…",FALSE,0,NA,2019-06-10 21:44:04,FALSE,NA,"1138200180019347456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewtownAction",8,TRUE,FALSE,NA,NA
"RT @cleanclothes: Hey, @adidas @Gap @Primark @amazon @hm @Decathlon @Nike @UNIQLO_JP @FruitOfTheLoom @LEVIS @PUMA @GStarRAW @HUGOBOSS @ZARA…",FALSE,0,NA,2019-06-10 21:17:12,FALSE,NA,"1138193418398633985",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","komet81",28,TRUE,FALSE,NA,NA
"RT @naomismallsduh: Boot Scoot Boogie #liveinlevis @LEVIS https://t.co/vDHIynnVcj",FALSE,0,NA,2019-06-10 20:31:31,FALSE,NA,"1138181924751413248",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LeviStraussCo",386,TRUE,FALSE,NA,NA
"<U+0001F4F7> <U+2693><U+FE0F><U+2693><U+FE0F><U+2693><U+FE0F> - Jacket: @buzzricksons_official - Pants: @levis - Shoes: @redwingshoes via <U+2728> @padgram <U+2728>(… https://t.co/tIQjsyghHg",FALSE,0,NA,2019-06-10 20:22:06,TRUE,NA,"1138179551652122624",NA,"<a href=""https://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","redand51ue",0,FALSE,FALSE,NA,NA
"RT @gavinturek: Thank you @LEVIS for havin me today <U+2764><U+FE0F><U+0001F9E1><U+0001F49B><U+0001F49A><U+0001F499><U+0001F49C> https://t.co/0fXPa8AIfu",FALSE,0,NA,2019-06-10 20:19:10,FALSE,NA,"1138178814289141780",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mamanetta",14,TRUE,FALSE,NA,NA
"NEW POST! The Style of Terry: June 10, 2019, wearing pieces by @gap @dkny @Levis https://t.co/8mozkh3D7a https://t.co/C9Sijmhl2J",FALSE,1,NA,2019-06-10 20:18:44,FALSE,NA,"1138178706852253697",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","StyleOfTerry",0,FALSE,FALSE,NA,NA
"RT @jtimberlake: BIG MOOD. Happy #501Day! @LEVIS https://t.co/BPLnUYfDQy",FALSE,0,NA,2019-06-10 20:03:49,FALSE,NA,"1138174953906429952",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","alissachnakro16",1084,TRUE,FALSE,NA,NA
"RT @naomismallsduh: Boot Scoot Boogie #liveinlevis @LEVIS https://t.co/vDHIynnVcj",FALSE,0,NA,2019-06-10 19:41:43,FALSE,NA,"1138169391143669766",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jackscarlb04",386,TRUE,FALSE,NA,NA
"RT @alexia_adamson: Absolutely incredible day in the studio today with @Drake_Music @Z_arts_mcr and @LEVIS, pleasure to collaborate with in…",FALSE,0,NA,2019-06-10 19:11:07,FALSE,NA,"1138161689776578560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Drake_Music",1,TRUE,FALSE,NA,NA
"RT @TraceyPanek: We’re kicking off our summer #internship program @LeviStraussCo with a look at #Archives treasures in The Vault Museum.…",FALSE,0,NA,2019-06-10 19:10:22,FALSE,NA,"1138161502710587394",NA,"<a href=""http://www.firstcareeracademy.com/"" rel=""nofollow"">FCA Internship v1</a>","FCA_Internships",6,TRUE,FALSE,NA,NA
"@dumbbeezie @DownFrontArtist Cannot remember her name to save my life, but I remember what she looks like... looked… https://t.co/o2mQEwN3Fm",FALSE,1,"DistantDistant",2019-06-10 18:59:49,TRUE,"1138158250489241600","1138158845220380673","1546048969","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DistantDistant",0,FALSE,FALSE,NA,NA
"Absolutely incredible day in the studio today with @Drake_Music @Z_arts_mcr and @LEVIS, pleasure to collaborate wit… https://t.co/1lLVoYjlxr",FALSE,2,NA,2019-06-10 18:48:56,TRUE,NA,"1138156107468328962",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexia_adamson",1,FALSE,FALSE,NA,NA
"RT @CapnCrunch83: US firearms distributor United Sporting Cos files bankruptcy as gun sales fall under Trump https://t.co/nSagXoXxfH @iccro…",FALSE,0,NA,2019-06-10 18:47:05,FALSE,NA,"1138155639845400576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ICCRonline",8,TRUE,FALSE,NA,NA
"RT @TraceyPanek: We’re kicking off our summer #internship program @LeviStraussCo with a look at #Archives treasures in The Vault Museum.…",FALSE,0,NA,2019-06-10 18:42:55,FALSE,NA,"1138154594213777408",NA,"<a href=""https://twitter.com/sanchitkum"" rel=""nofollow"">ifindinternship</a>","ifindinternship",6,TRUE,FALSE,NA,NA
"We’re kicking off our summer #internship program @LeviStraussCo with a look at #Archives treasures in The Vault Mus… https://t.co/90vBOq92K5",FALSE,17,NA,2019-06-10 18:41:54,TRUE,NA,"1138154335156822018",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TraceyPanek",6,FALSE,FALSE,NA,NA
"RT @BullStockMedia: <U+0001F44A>Motivation<U+0001F44A>Monday<U+0001F44A>
Live in @LEVIS ft. @derek_kolbaba 
<U+0001F4F8>: Josh Homer / Team BSM
#BullStockMedia #LiveInLevis https://t.…",FALSE,0,NA,2019-06-10 18:40:17,FALSE,NA,"1138153930846822400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EdemilsonTadeu",4,TRUE,FALSE,NA,NA
"<U+0001F44A>Motivation<U+0001F44A>Monday<U+0001F44A>
Live in @LEVIS ft. @derek_kolbaba 
<U+0001F4F8>: Josh Homer / Team BSM
#BullStockMedia #LiveInLevis https://t.co/vSm6aklBsg",FALSE,20,NA,2019-06-10 18:25:06,FALSE,NA,"1138150109680721920",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","BullStockMedia",4,FALSE,FALSE,NA,NA
"US firearms distributor United Sporting Cos files bankruptcy as gun sales fall under Trump https://t.co/nSagXoXxfH… https://t.co/XsviqewczY",FALSE,16,NA,2019-06-10 18:19:52,TRUE,NA,"1138148794195959813",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CapnCrunch83",8,FALSE,FALSE,NA,NA
"RT @naomismallsduh: Boot Scoot Boogie #liveinlevis @LEVIS https://t.co/vDHIynnVcj",FALSE,0,NA,2019-06-10 18:09:47,FALSE,NA,"1138146253685088258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClaudiaDcrvlh",386,TRUE,FALSE,NA,NA
"RT @jtimberlake: My collaboration with @levis has been a long time coming. I've been really hands on since day one, working on Fresh Leaves…",FALSE,0,NA,2019-06-10 17:37:07,FALSE,NA,"1138138033839116288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NishaPuri2019",561,TRUE,FALSE,NA,NA
"RT @jtimberlake: My new @LEVIS collection just dropped. https://t.co/Jp0PYWSJBH https://t.co/y11CTojyDT",FALSE,0,NA,2019-06-10 17:35:30,FALSE,NA,"1138137628296044544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NishaPuri2019",671,TRUE,FALSE,NA,NA
"RT @jtimberlake: BIG MOOD. Happy #501Day! @LEVIS https://t.co/BPLnUYfDQy",FALSE,0,NA,2019-06-10 17:33:59,FALSE,NA,"1138137246119419904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NishaPuri2019",1084,TRUE,FALSE,NA,NA
"RT @SEALAwards: The long-term goal at @Levis is to incorporate sustainable cotton blends by using fibers such as hemp into all of its produ…",FALSE,0,NA,2019-06-10 17:30:44,FALSE,NA,"1138136427831709698",NA,"<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>","SEALAwards",1,TRUE,FALSE,NA,NA
"Last time I used the @LEVIS web store I got 3 pairs of 511 in the same size, 1 was too tight, another too short, bu… https://t.co/DXHnbbZzEO",FALSE,1,NA,2019-06-10 17:29:47,TRUE,NA,"1138136186676023297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justyle",0,FALSE,FALSE,NA,NA
". @LEVIS is the latest to off ""buy now, pay later."" https://t.co/Dpe8DnEB1d",FALSE,0,NA,2019-06-10 17:19:00,FALSE,NA,"1138133473493864448",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AJVNY",0,FALSE,FALSE,NA,NA
"@NerdPyle I wear @LEVIS almost exclusively

@Chrome_Ind love my backpack. Thousands of miles of travel over 5 conti… https://t.co/tiW7qBmD6l",FALSE,3,"NerdPyle",2019-06-10 16:20:32,TRUE,"1138112301825814528","1138118759917293569","3227767206","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joshjaycomedy",0,FALSE,FALSE,NA,NA
". @LEVIS is the latest to off ""buy now, pay later."" https://t.co/FJM4bguEth",FALSE,0,NA,2019-06-10 16:19:00,FALSE,NA,"1138118374087569408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Rivetandjeans",0,FALSE,FALSE,NA,NA
"RT @naomismallsduh: Boot Scoot Boogie #liveinlevis @LEVIS https://t.co/vDHIynnVcj",FALSE,0,NA,2019-06-10 16:00:01,FALSE,NA,"1138113595890438144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vampiricsarcasm",386,TRUE,FALSE,NA,NA
"RT @SFBusinessTimes: Meet the 2019 Business of Pride OUTstanding Voices: https://t.co/s1UiF3sNCh @LarkinStreet  @sherilynladams @TreasurerS…",FALSE,0,NA,2019-06-10 15:14:39,FALSE,NA,"1138102182912258048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BOS_Invest",5,TRUE,FALSE,NA,NA
"RT @thisismarkc: Really want to do something with @LEVIS",FALSE,0,NA,2019-06-10 15:03:27,FALSE,NA,"1138099363627130881",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","patrickbjohnson",1,TRUE,FALSE,NA,NA
"Really want to do something with @LEVIS",FALSE,2,NA,2019-06-10 15:01:33,FALSE,NA,"1138098883027001345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thisismarkc",1,FALSE,FALSE,NA,NA
"Hey @LEVIS, the 541 36"" could use some more belt loops",FALSE,0,NA,2019-06-10 14:44:40,FALSE,NA,"1138094635350233089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RestlessDraugr",0,FALSE,FALSE,NA,NA
